"ID","lift","sq_mtrs","floor_build","available","log_cfees","stairs","hc","log_age","sell_price","logp_mq","baths_n","rooms_n","energy_class_1","energy_class_3","energy_class_4","energy_class_5","energy_class_6","energy_class_7","energy_class_8","cond_1","cond_2","cond_3","cond_4","cp_box","cp_shared","nord","est","sud","ovest","centro","feat_security_door","feat_centralized_tv_system","feat_optic_fiber","feat_balcony","feat_cellar","feat_video_entryphone","feat_electric_gate","feat_shared_garden","feat_full_day_concierge","feat_double_exposure"
1461,1,100,21,0,5.303305,6,1,4.615121,350000,8.160518,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1462,1,75,20,1,4.615121,2,0,2.079442,319000,8.355458,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1
1463,1,81,22,1,5.252273,3,1,4.234107,210100,7.86089,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0
1464,1,80,21,0,7.496097,2,1,4.26268,370000,8.439232,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1465,1,109,20,1,5.252273,4,0,1.94591,534000,8.496803,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0
1466,1,40,21,1,5.303305,4,1,4.26268,460000,9.350102,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
1467,0,45,19,1,5.170484,4,1,4.394449,249000,8.618546,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1468,1,122,21,1,5.70711,2,1,4.394449,980000,8.991287,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0
1469,1,135,19,1,5.01728,2,0,4.615121,870000,8.770974,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1
1470,1,121,20,1,5.814131,2,1,4.26268,730000,8.705009,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1471,0,69,12,1,3.433987,2,1,1.94591,340000,8.502594,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1472,1,45,20,1,5.01728,3,0,4.615121,360000,8.987197,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0
1473,1,220,22,1,5.942799,8,1,4.521789,1560000,8.866569,2,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
1474,1,140,23,0,6.216606,7,1,4.343805,895000,8.762937,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
1475,1,80,12,1,4.532599,11,0,4.70953,388000,8.486734,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
1476,0,45,18,1,4.615121,3,1,4.158883,229000,8.534815,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1
1477,1,174,21,1,5.70711,2,0,1.791759,1479400,9.048092,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1
1478,1,161,9,1,6.216606,2,1,2.197225,830000,8.547777,2,4,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1
1479,1,72,1,1,5.525453,2,1,4.110874,189000,7.872836,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
1480,1,71,15,1,5.01728,6,1,2.639057,3e+05,8.348858,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0
1481,1,105,22,1,5.525453,2,1,4.51086,720000,8.833046,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0
1482,1,300,20,1,6.673298,5,1,4.875197,2950000,9.193533,4,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1
1483,1,155,20,0,5.802118,5,0,4.26268,845000,8.603667,2,5,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1
1484,1,175,21,0,6.398595,6,1,4.26268,930000,8.578154,2,5,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
1485,0,800,18,1,4.615121,11,0,1.94591,2400000,8.006368,4,6,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0
1486,0,105,20,1,5.673323,3,0,4.394449,780000,8.913089,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1
1487,1,85,20,0,5.141664,2,1,4.615121,495000,8.669662,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1
1488,0,52,18,1,4.454347,2,0,4.110874,249000,8.473964,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
1489,0,73,18,0,4.615121,2,0,4.70953,470000,8.770029,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
1490,1,50,19,1,5.01728,11,1,4.394449,255000,8.536996,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1491,1,86,18,1,5.252273,4,0,2.079442,1014300,9.375362,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0
1492,1,45,21,1,5.01728,6,1,4.26268,450000,9.21034,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0
1493,1,198,22,1,5.955837,5,1,4.574711,1690000,9.051972,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1
1494,0,200,1,1,5.252273,4,0,4.394449,2700000,9.510445,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1
1495,1,102,23,1,5.252273,5,1,2.079442,445000,8.380857,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0
1496,1,85,22,1,5.198497,6,1,4.26268,339000,8.291104,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1
1497,1,235,21,1,6.216606,2,1,4.615121,1900000,8.997779,4,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1
1498,1,190,23,1,5.252273,7,1,4.26268,1190000,8.74244,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0
1499,1,71,12,1,4.430817,11,0,4.70953,349000,8.500147,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1500,1,132,4,1,5.968708,6,1,4.110874,970000,8.902249,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1501,0,180,19,1,4.615121,11,0,3.135494,320000,7.483119,3,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1502,0,54,12,1,3.931826,2,0,4.110874,125000,7.747085,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1503,1,100,20,1,5.398163,5,0,4.51086,940000,9.148465,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
1504,1,50,21,1,4.615121,2,1,4.875197,188000,8.232174,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1505,1,66,19,0,5.303305,2,1,4.26268,248000,8.231529,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1506,1,85,20,1,5.198497,3,1,4.26268,289500,8.133259,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0
1507,1,70,21,1,4.615121,5,1,3.258097,220000,8.052888,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
1508,1,90,23,1,5.252273,2,1,4.26268,693000,8.948976,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1509,1,191,12,1,5.252273,3,0,3.178054,486000,7.84169,2,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
1510,1,114,24,1,5.525453,9,1,4.110874,340000,8.000502,1,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
1511,1,182,19,1,5.525453,3,1,4.110874,1550000,9.049759,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1512,1,123,20,1,5.673323,2,1,4.394449,8e+05,8.780183,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
1513,1,45,20,0,4.875197,5,1,4.26268,230000,8.539172,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1514,0,120,12,1,5.831882,3,1,4.394449,580000,8.483292,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1
1515,1,101,23,1,5.70711,2,1,4.143135,258000,7.845594,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0
1516,1,160,23,1,6.111467,6,1,4.110874,1100000,8.835647,2,4,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
1517,1,90,19,1,4.875197,11,0,4.70953,550000,8.717864,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
1518,1,105,1,1,5.252273,2,0,1.94591,435000,8.329141,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
1519,1,107,20,1,5.525453,5,1,4.26268,330000,8.034019,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
1520,1,67,18,1,5.70711,11,1,3.135494,345000,8.546607,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
1521,0,60,1,1,5.252273,2,0,4.26268,160000,7.888585,1,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,1,224,22,1,5.252273,8,1,4.189655,1750000,8.96348,3,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1523,1,175,18,1,5.993961,2,1,4.110874,790000,8.415002,3,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1524,1,113,22,1,5.525453,3,1,4.110874,380000,8.120539,1,3,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
1525,1,125,22,0,5.01728,2,1,2.302585,560000,8.407378,2,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
1526,0,82,1,1,4.615121,11,1,4.394449,279000,8.132248,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
1527,0,45,1,1,3.583519,2,1,4.26268,188000,8.337535,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0
1528,1,70,19,1,4.615121,2,0,4.875197,460000,8.790487,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
1529,1,40,22,1,5.01728,3,1,4.110874,350000,9.076809,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1530,1,215,19,1,6.146329,5,1,4.110874,1650000,8.945648,3,5,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
1531,1,120,24,1,5.860786,4,1,4.077537,390000,8.08641,2,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
1532,1,130,20,1,4.70953,2,0,4.615121,890000,8.831442,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1
1533,0,116,12,1,5.252273,11,0,1.94591,679000,8.674786,2,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
1534,1,80,20,1,5.01728,4,1,4.875197,590000,8.905851,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1
1535,1,145,22,1,6.216606,3,1,3.931826,1640000,9.333473,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
1536,1,107,22,1,5.01728,11,1,3.951244,349000,8.089998,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1
1537,1,70,19,1,4.615121,11,0,4.875197,545000,8.960046,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
1538,1,140,22,0,5.252273,2,1,4.26268,710000,8.531378,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
1539,1,60,12,1,5.303305,2,0,2.079442,5e+05,9.028019,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1540,1,68,18,1,5.252273,11,0,1.94591,237685,8.159194,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1
1541,1,70,23,1,5.303305,4,1,4.394449,258000,8.21222,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1
1542,1,45,21,1,4.615121,6,1,4.26268,271000,8.703212,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1543,0,57,19,1,4.615121,3,0,4.70953,229000,8.298426,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1544,0,30,20,1,4.51086,6,0,4.394449,170000,8.642356,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1545,1,95,21,1,5.351858,2,1,4.26268,380000,8.29405,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1
1546,0,51,18,1,5.252273,4,1,4.110874,25629,6.219654,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0
1547,1,110,1,1,5.70711,6,1,4.110874,950000,9.063737,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0
1548,1,75,20,1,5.252273,4,1,4.615121,539000,8.879983,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
1549,1,66,19,1,5.303305,4,1,4.26268,512000,8.956425,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
1550,1,77,23,1,5.680173,6,1,4.26268,580000,8.926978,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1551,1,70,18,1,3.931826,2,0,2.772589,2e+05,7.957577,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1
1552,1,100,24,0,4.875197,6,1,3.433987,397000,8.286521,2,3,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
1553,1,170,22,1,6.216606,4,1,4.26268,1250000,8.902856,3,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1554,1,51,1,1,5.252273,2,1,1.94591,230000,8.414009,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1555,1,115,20,1,5.252273,6,1,4.26268,1084000,9.151236,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1556,0,80,12,1,4.330733,3,0,2.890372,270000,8.124151,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
1557,1,75,20,1,5.771441,2,1,4.26268,299000,8.290711,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
1558,1,79,21,1,5.545177,6,1,4.394449,265000,8.118037,1,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1559,1,200,20,1,5.252273,6,1,4.26268,845000,8.348775,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0
1560,1,104,21,0,5.484797,7,0,3.828641,339000,8.089364,2,3,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1
1561,0,70,1,1,4.836282,11,0,3.178054,209000,8.001594,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1562,1,53,23,1,5.01728,9,1,4.26268,299000,8.637907,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1
1563,1,41,22,1,4.836282,11,1,4.26268,278000,8.821804,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1564,1,125,20,1,5.303305,6,0,4.26268,1040000,9.026418,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1
1565,1,180,20,1,6.111467,4,1,4.51086,2670000,9.604632,4,4,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1
1566,0,50,1,0,5.252273,11,0,1.94591,180000,8.188689,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1
1567,1,60,19,1,5.141664,2,1,4.26268,148000,7.810623,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0
1568,1,120,18,1,5.993961,4,0,4.875197,1200000,9.21034,2,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
1569,1,125,18,1,5.811141,2,1,4.26268,605000,8.48467,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1570,1,170,19,1,5.993961,5,0,1.94591,1140000,8.81074,3,4,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1
1571,1,60,21,1,4.795791,2,1,4.189655,380000,8.753582,2,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0
1572,1,50,20,1,4.795791,5,1,3.931826,179000,8.183118,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0
1573,1,210,12,1,5.525453,3,0,2.995732,1595000,8.935277,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1
1574,1,55,19,0,6.073045,3,1,3.258097,275000,8.517193,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1575,1,202,23,1,6.23637,3,1,4.369448,988000,8.49517,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1
1576,1,80,22,0,5.860786,3,1,3.713572,598000,8.919319,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1
1577,1,77,22,0,5.252273,7,1,4.110874,149000,7.567896,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1578,1,30,23,1,5.252273,2,1,4.394449,319000,9.271749,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0
1579,1,77,20,1,5.252273,3,1,1.94591,290000,8.233831,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0
1580,1,56,21,1,4.615121,5,1,4.317488,340000,8.711349,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1581,0,251,1,1,5.252273,11,0,4.26268,890000,8.173524,2,6,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1
1582,1,98,21,1,5.198497,11,0,3.258097,630000,8.768508,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0
1583,1,55,21,1,5.303305,11,0,4.204693,205000,8.223432,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
1584,1,58,20,0,4.836282,2,1,4.70953,350000,8.705245,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0
1585,1,80,18,1,4.94876,2,1,4.26268,220000,7.919356,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
1586,1,100,22,1,5.252273,7,1,4.26268,839000,9.034796,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1587,1,95,22,1,5.70711,5,1,3.713572,780000,9.013172,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
1588,0,115,12,1,5.225747,2,1,4.110874,615000,8.584445,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
1589,1,65,20,1,5.141664,2,1,4.219508,285000,8.385857,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
1590,1,140,21,0,5.252273,11,1,2.079442,1050000,8.922658,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0
1591,1,116,18,0,6.216606,3,1,4.875197,990000,9.05187,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
1592,0,70,20,1,4.615121,6,0,4.394449,305000,8.379572,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
1593,1,90,20,1,4.615121,2,0,4.615121,520000,8.661774,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1
1594,1,50,23,1,5.01728,11,1,4.394449,395000,8.974618,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
1595,1,90,20,1,5.303305,2,0,4.26268,575000,8.762316,1,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1
1596,1,66,22,0,5.252273,5,1,4.234107,150000,7.728736,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0
1597,1,75,21,0,5.198497,3,1,4.26268,499000,8.802873,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0
1598,1,170,19,0,6.146329,3,0,4.615121,1520000,9.098422,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
1599,1,95,23,1,5.638355,4,1,4.26268,495000,8.558436,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1
1600,1,86,19,1,5.252273,3,1,2.079442,450000,8.562656,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1
1601,1,70,19,1,5.252273,4,0,1.94591,345000,8.502804,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1
1602,1,110,22,1,5.252273,3,1,4.615121,545000,8.508061,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1603,1,98,22,1,5.673323,7,1,4.394449,1520000,9.649253,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
1604,1,239,12,1,5.252273,3,1,1.94591,1270000,8.578064,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0
1605,1,40,20,0,4.564348,6,0,4.70953,129000,8.078688,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
1606,1,70,19,1,5.068904,4,1,4.51086,429000,8.720717,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0
1607,1,50,18,1,4.615121,3,0,2.564949,349000,8.850804,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1
